property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-003465,Bangalore,Whitefield,Standard,Apartment,3,4,3,1299,1123,1,3,Low (1-4),East,Semi-Furnished,8,2,3.9,0,0,1,0,2241,10.9,1.1,4,1,New,91.99,Low
PROP-003466,Delhi,Noida Extension,Affordable,Independent House,3,3,4,1724,1444,5,11,Mid (5-9),West,Fully Furnished,16,0,6.1,0,0,0,1,2836,18.4,0.8,6,0,New,83.18,Low
PROP-003467,Delhi,Gurgaon DLF,Premium,Villa,4,4,1,2354,1954,0,17,Ground,South,Semi-Furnished,1,3,9.3,1,1,1,0,6896,4.0,1.2,3,0,Resale,326.55,High
PROP-003468,Hyderabad,Gachibowli,Standard,Independent House,4,4,3,2250,1847,8,9,Mid (5-9),South-East,Fully Furnished,11,5,4.6,0,1,1,1,5874,15.9,0.1,1,1,Resale,220.49,High
PROP-003469,Delhi,Noida Sector 62,Standard,Studio,1,1,0,518,431,4,13,Low (1-4),East,Semi-Furnished,12,0,5.8,1,0,1,1,3371,15.9,3.1,2,1,Resale,16.87,Low
PROP-003470,Bangalore,Indiranagar,Premium,Apartment,3,3,1,1503,1236,29,34,Top (20+),South,Unfurnished,27,2,7.2,1,1,1,1,7171,6.0,0.8,6,2,New,157.04,Low
PROP-003471,Mumbai,Andheri,Standard,Apartment,1,2,1,441,364,5,6,Mid (5-9),North,Semi-Furnished,3,1,4.9,0,0,0,1,1997,10.5,0.4,1,2,Resale,30.45,Low
PROP-003472,Bangalore,Indiranagar,Premium,Studio,1,1,1,300,256,3,8,Low (1-4),North-West,Semi-Furnished,12,1,5.6,1,0,1,1,3397,9.2,1.8,4,1,New,29.46,Low
PROP-003473,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,3,2186,1917,17,25,High (10-19),South-East,Semi-Furnished,10,1,5.5,0,0,1,1,3367,19.5,3.0,0,3,New,67.13,Low
PROP-003474,Bangalore,Electronic City,Standard,Independent House,3,3,0,1734,1475,3,11,Low (1-4),North,Semi-Furnished,0,0,7.4,0,0,1,1,3370,12.6,1.6,4,3,New,209.69,High
PROP-003475,Bangalore,Koramangala,Premium,Studio,1,1,2,310,266,0,12,Ground,West,Semi-Furnished,0,2,8.7,1,0,1,0,2737,8.6,1.4,6,0,Resale,36.24,Low
PROP-003476,Mumbai,Thane,Affordable,Studio,1,2,0,300,255,8,14,Mid (5-9),North-East,Fully Furnished,1,0,5.1,0,0,1,1,1564,18.6,1.3,2,0,Resale,12.33,Low
PROP-003477,Mumbai,Andheri,Standard,Row House,3,3,3,1488,1283,5,12,Mid (5-9),South-West,Fully Furnished,27,4,4.0,0,1,0,1,4442,13.2,0.8,1,1,Resale,110.42,Low
PROP-003478,Bangalore,Indiranagar,Premium,Villa,3,3,4,1723,1403,3,9,Low (1-4),North,Semi-Furnished,1,5,8.4,0,1,1,1,4017,9.1,0.3,3,1,Resale,243.36,High
PROP-003479,Hyderabad,Jubilee Hills,Premium,Villa,4,5,1,2011,1651,7,13,Mid (5-9),East,Semi-Furnished,11,3,7.2,1,1,1,1,6082,6.9,0.5,5,4,Resale,294.77,High
PROP-003480,Mumbai,Andheri,Standard,Villa,4,4,4,2259,1903,1,6,Low (1-4),North,Semi-Furnished,38,2,7.1,0,1,1,0,4922,13.0,0.5,2,1,Resale,146.82,Low
PROP-003481,Delhi,Noida Sector 62,Standard,Apartment,2,2,2,876,769,14,19,High (10-19),East,Semi-Furnished,3,1,4.6,0,0,0,1,2226,13.7,2.8,2,0,Resale,80.13,Low
PROP-003482,Bangalore,Koramangala,Premium,Independent House,5,5,4,2627,2166,2,5,Low (1-4),East,Fully Furnished,7,3,4.9,1,1,1,1,7612,4.3,1.3,6,2,Resale,337.64,High
PROP-003483,Bangalore,Indiranagar,Premium,Apartment,1,2,0,383,327,1,2,Low (1-4),North-East,Unfurnished,0,0,5.9,1,0,1,0,3408,6.1,2.2,3,2,New,41.91,Low
PROP-003484,Delhi,Noida Extension,Affordable,Row House,3,3,3,1382,1128,7,8,Mid (5-9),North-East,Semi-Furnished,0,3,6.5,1,0,1,1,3855,30.7,8.4,1,2,Resale,57.86,Low
PROP-003485,Bangalore,HSR Layout,Standard,Independent House,3,3,2,1824,1522,2,9,Low (1-4),South-West,Unfurnished,13,5,5.5,0,0,1,1,3319,12.9,0.8,3,1,Resale,119.21,Low
PROP-003486,Delhi,Dwarka,Standard,Independent House,5,5,4,2743,2319,7,15,Mid (5-9),South,Semi-Furnished,3,3,4.1,0,0,1,1,2644,13.1,1.0,1,1,New,220.45,High
PROP-003487,Hyderabad,Jubilee Hills,Premium,Apartment,1,1,2,326,268,18,27,High (10-19),South-East,Unfurnished,0,0,5.6,1,0,1,1,3299,11.3,1.3,3,0,New,23.28,Low
PROP-003488,Hyderabad,Jubilee Hills,Premium,Apartment,2,2,1,812,660,11,17,High (10-19),South-East,Fully Furnished,4,1,6.7,1,0,1,1,4151,6.0,0.2,3,3,Resale,154.01,Low
PROP-003489,Delhi,Noida Sector 62,Standard,Apartment,2,2,1,1011,855,9,18,Mid (5-9),West,Semi-Furnished,0,1,5.6,0,0,1,1,1688,10.9,5.1,2,1,New,73.69,Low
PROP-003490,Delhi,Gurgaon DLF,Premium,Villa,3,2,1,1888,1635,39,44,Top (20+),North-West,Fully Furnished,6,2,7.8,1,1,1,1,6465,4.5,0.5,3,5,Resale,380.67,High
PROP-003491,Bangalore,Indiranagar,Premium,Apartment,3,3,3,1214,974,8,17,Mid (5-9),East,Fully Furnished,5,1,8.0,0,1,1,1,4250,4.3,0.7,5,3,New,219.28,High
PROP-003492,Delhi,Noida Extension,Affordable,Independent House,3,2,0,1795,1457,0,11,Ground,North,Fully Furnished,0,0,4.4,0,0,1,0,2895,28.8,1.4,3,1,Resale,122.27,Low
PROP-003493,Bangalore,Whitefield,Standard,Penthouse,5,6,1,2425,1980,4,5,Low (1-4),South,Semi-Furnished,8,2,5.4,0,1,1,1,5445,11.6,4.6,0,3,New,136.84,Low
PROP-003494,Delhi,Gurgaon DLF,Premium,Penthouse,5,6,1,2681,2357,6,8,Mid (5-9),South,Unfurnished,12,4,9.2,1,1,1,1,7159,16.2,1.2,6,2,Resale,414.3,High
PROP-003495,Delhi,South Delhi,Premium,Independent House,5,5,1,2731,2216,2,3,Low (1-4),South-East,Fully Furnished,0,2,8.0,0,1,1,1,5681,11.5,1.2,3,1,Resale,412.55,High
PROP-003496,Bangalore,Indiranagar,Premium,Apartment,2,2,1,792,650,2,6,Low (1-4),South-West,Fully Furnished,20,1,6.3,1,1,1,1,4888,9.1,2.0,4,3,New,102.71,Low
PROP-003497,Mumbai,Thane,Affordable,Penthouse,3,3,0,1659,1336,13,21,High (10-19),East,Unfurnished,31,3,7.0,1,1,1,1,6507,22.1,3.0,4,1,Resale,61.74,Low
PROP-003498,Delhi,Gurgaon DLF,Premium,Penthouse,5,6,3,2487,2031,3,7,Low (1-4),North-East,Semi-Furnished,10,3,9.2,1,1,1,1,7094,16.3,1.2,4,2,Resale,401.44,High
PROP-003499,Mumbai,Andheri,Standard,Apartment,3,3,2,1241,1070,4,8,Low (1-4),East,Unfurnished,12,1,6.4,0,0,1,1,1496,11.1,1.5,3,0,Resale,153.97,Low
PROP-003500,Hyderabad,Kondapur,Standard,Independent House,2,1,0,1207,1022,34,41,Top (20+),East,Semi-Furnished,6,1,7.4,1,0,1,1,4180,13.4,2.1,3,1,New,107.77,Low
PROP-003501,Delhi,Dwarka,Standard,Apartment,2,1,0,912,754,31,38,Top (20+),North-East,Unfurnished,5,0,2.0,0,0,1,1,2707,10.2,2.5,4,2,Resale,130.56,Low
PROP-003502,Bangalore,Whitefield,Standard,Studio,1,1,0,500,433,0,6,Ground,South-East,Semi-Furnished,2,0,6.4,0,0,0,0,2352,13.5,2.3,2,0,New,33.85,Low
PROP-003503,Bangalore,Whitefield,Standard,Row House,3,3,2,1184,990,8,11,Mid (5-9),East,Semi-Furnished,8,3,7.2,0,0,0,1,3144,10.2,8.8,1,0,Resale,75.11,Low
PROP-003504,Bangalore,HSR Layout,Standard,Apartment,2,2,0,784,649,6,11,Mid (5-9),North-West,Unfurnished,4,0,3.8,0,0,1,1,2355,11.8,5.9,4,2,New,62.66,Low
PROP-003505,Hyderabad,Jubilee Hills,Premium,Penthouse,5,5,3,2687,2360,9,15,Mid (5-9),South,Fully Furnished,6,2,8.9,1,1,1,1,7418,4.6,0.6,1,5,Resale,500.67,High
PROP-003506,Hyderabad,Banjara Hills,Premium,Independent House,2,3,0,1130,976,24,30,Top (20+),East,Fully Furnished,8,2,6.7,1,1,1,1,5965,5.6,0.4,4,5,New,263.05,High
PROP-003507,Delhi,Dwarka,Standard,Row House,4,5,3,1614,1403,14,17,High (10-19),South,Semi-Furnished,6,3,4.0,0,0,1,1,2504,10.5,1.6,3,3,New,88.64,Low
PROP-003508,Delhi,Gurgaon DLF,Premium,Villa,5,5,3,2629,2206,38,45,Top (20+),South-East,Fully Furnished,1,1,7.8,1,1,1,1,7632,14.4,2.1,5,3,New,365.16,High
PROP-003509,Hyderabad,Banjara Hills,Premium,Studio,1,1,1,300,245,9,18,Mid (5-9),North,Fully Furnished,18,3,3.1,1,0,1,1,3399,4.2,0.5,0,1,Resale,39.58,Low
PROP-003510,Delhi,Gurgaon DLF,Premium,Apartment,2,2,2,1006,877,4,6,Low (1-4),North-West,Semi-Furnished,3,3,7.5,1,1,0,1,6638,5.3,0.8,10,4,Resale,118.17,Low
PROP-003511,Mumbai,Powai,Standard,Apartment,3,4,2,1293,1103,14,16,High (10-19),North-East,Unfurnished,1,1,3.7,0,0,0,1,2009,16.2,2.4,1,1,Resale,140.93,Low
PROP-003512,Mumbai,Bandra,Premium,Apartment,2,3,1,1055,875,8,15,Mid (5-9),North-East,Semi-Furnished,2,1,7.8,0,0,0,1,1909,11.2,1.0,4,2,New,113.92,Low
PROP-003513,Hyderabad,Jubilee Hills,Premium,Row House,4,5,1,1818,1485,11,16,High (10-19),South-East,Fully Furnished,10,2,4.1,1,1,1,1,6168,4.7,2.4,2,4,Resale,228.3,High
PROP-003514,Delhi,South Delhi,Premium,Studio,1,1,3,340,286,16,25,High (10-19),West,Semi-Furnished,1,2,7.1,1,1,1,1,6059,13.5,0.4,7,4,Resale,47.06,Low
PROP-003515,Mumbai,Andheri,Standard,Penthouse,5,4,1,2426,2098,5,6,Mid (5-9),North,Semi-Furnished,0,5,7.9,1,0,1,1,5772,11.3,0.1,1,1,New,270.62,High
PROP-003516,Mumbai,Andheri,Standard,Row House,5,6,1,2074,1663,19,20,High (10-19),South-West,Fully Furnished,7,2,5.5,0,0,0,1,3212,13.5,2.6,1,2,New,168.84,Low
PROP-003517,Mumbai,Powai,Standard,Apartment,4,4,1,1807,1543,3,12,Low (1-4),East,Unfurnished,22,0,4.6,0,0,0,1,3458,19.7,2.3,2,1,Resale,68.83,Low
PROP-003518,Bangalore,HSR Layout,Standard,Apartment,3,3,1,1448,1236,1,6,Low (1-4),North,Unfurnished,16,0,4.7,0,0,1,0,2560,10.6,2.7,2,2,New,92.72,Low
PROP-003519,Bangalore,Electronic City,Standard,Apartment,1,1,0,575,462,5,13,Mid (5-9),West,Fully Furnished,0,2,5.6,1,0,0,1,3574,11.0,1.6,1,2,Resale,69.34,Low
PROP-003520,Delhi,South Delhi,Premium,Apartment,4,4,2,1745,1417,19,28,High (10-19),East,Unfurnished,2,1,5.8,1,1,1,1,5597,6.2,0.4,7,3,Resale,149.9,Low
PROP-003521,Bangalore,Koramangala,Premium,Apartment,1,2,2,589,486,9,14,Mid (5-9),South-West,Unfurnished,16,2,6.8,1,0,0,1,3065,8.1,1.5,5,4,Resale,84.59,Low
PROP-003522,Bangalore,Koramangala,Premium,Villa,3,3,1,1545,1268,8,10,Mid (5-9),West,Fully Furnished,1,2,9.6,1,1,1,1,7128,6.2,0.5,5,3,New,345.8,High
PROP-003523,Hyderabad,Jubilee Hills,Premium,Apartment,2,2,0,1138,952,0,11,Ground,North,Semi-Furnished,9,1,7.1,1,0,1,0,3810,6.3,1.1,7,4,New,137.5,Low
PROP-003524,Bangalore,Electronic City,Standard,Apartment,2,2,2,973,825,4,11,Low (1-4),South,Semi-Furnished,2,0,3.5,1,0,1,1,3674,15.3,0.7,4,3,Resale,78.24,Low
PROP-003525,Bangalore,Koramangala,Premium,Apartment,2,2,0,825,693,8,9,Mid (5-9),South,Semi-Furnished,8,1,7.5,1,1,1,1,5851,4.3,3.0,1,4,New,83.16,Low
PROP-003526,Hyderabad,Madhapur,Standard,Apartment,2,1,2,1006,826,9,16,Mid (5-9),North-West,Unfurnished,2,2,6.2,0,0,0,1,3061,11.8,1.4,1,4,Resale,90.21,Low
PROP-003527,Bangalore,Electronic City,Standard,Row House,2,3,0,980,819,0,5,Ground,North,Semi-Furnished,14,1,4.2,0,0,0,0,2129,11.1,0.5,1,2,Resale,82.23,Low
PROP-003528,Mumbai,Thane,Affordable,Studio,1,1,0,481,417,0,4,Ground,East,Semi-Furnished,3,3,4.4,0,0,0,0,1181,18.1,0.2,4,0,Resale,10.0,Low
PROP-003529,Hyderabad,Banjara Hills,Premium,Row House,3,4,2,1412,1176,5,6,Mid (5-9),North-East,Unfurnished,20,0,6.2,0,1,0,1,4803,4.5,2.9,4,5,New,157.07,Low
PROP-003530,Delhi,Gurgaon DLF,Premium,Villa,5,6,1,2696,2239,6,14,Mid (5-9),North-East,Fully Furnished,3,5,7.5,1,1,1,1,7525,7.6,1.0,2,0,Resale,327.71,High
PROP-003531,Mumbai,Bandra,Premium,Apartment,3,3,2,1369,1172,15,22,High (10-19),North-East,Unfurnished,2,1,6.0,1,0,0,1,4416,10.3,0.6,2,3,Resale,187.42,Low
PROP-003532,Bangalore,Whitefield,Standard,Studio,1,1,0,373,316,10,11,High (10-19),West,Unfurnished,2,1,6.4,0,0,0,1,2581,10.0,2.8,2,1,Resale,27.6,Low
PROP-003533,Delhi,South Delhi,Premium,Apartment,2,2,1,974,841,1,7,Low (1-4),South,Unfurnished,0,2,5.8,1,0,1,0,3564,4.8,0.5,4,1,Resale,116.88,Low
PROP-003534,Mumbai,Powai,Standard,Apartment,3,3,2,1271,1051,17,22,High (10-19),North-East,Semi-Furnished,2,2,4.0,1,1,1,1,6546,10.5,1.9,3,1,Resale,144.32,Low
PROP-003535,Bangalore,Koramangala,Premium,Apartment,3,3,1,1116,963,5,6,Mid (5-9),South-West,Fully Furnished,4,2,6.8,1,0,1,1,3232,8.3,0.9,6,2,New,177.27,Low
PROP-003536,Mumbai,Powai,Standard,Apartment,2,3,3,813,708,0,6,Ground,North,Semi-Furnished,0,0,3.2,0,0,1,0,2545,12.7,0.3,1,2,New,62.16,Low
PROP-003537,Bangalore,Whitefield,Standard,Apartment,2,3,4,984,822,8,10,Mid (5-9),East,Unfurnished,2,0,4.8,0,0,1,1,1925,20.6,9.5,1,2,Resale,55.68,Low
PROP-003538,Delhi,South Delhi,Premium,Apartment,2,3,3,828,693,17,22,High (10-19),East,Unfurnished,18,0,7.1,1,0,1,1,3963,5.0,3.7,4,6,Resale,101.66,Low
PROP-003539,Hyderabad,Madhapur,Standard,Independent House,5,4,1,2865,2518,36,37,Top (20+),North,Semi-Furnished,3,2,5.2,0,0,1,1,3882,14.7,1.1,0,1,Resale,278.11,High
PROP-003540,Bangalore,Indiranagar,Premium,Apartment,3,4,2,1348,1082,3,11,Low (1-4),South,Unfurnished,3,1,5.3,1,1,0,1,5507,7.3,1.8,2,4,Resale,214.68,High
PROP-003541,Delhi,Noida Sector 62,Standard,Apartment,2,2,2,863,717,4,13,Low (1-4),North,Unfurnished,0,2,4.7,0,0,0,1,2375,12.7,3.8,1,5,Resale,68.99,Low
PROP-003542,Hyderabad,Gachibowli,Standard,Studio,1,1,1,300,241,16,17,High (10-19),North-East,Semi-Furnished,10,1,7.0,0,0,1,1,1496,10.3,2.7,1,2,Resale,17.54,Low
PROP-003543,Mumbai,Bandra,Premium,Apartment,2,3,2,949,810,0,9,Ground,North-East,Fully Furnished,32,2,7.1,1,1,1,0,5796,5.0,1.5,2,2,Resale,150.45,Low
PROP-003544,Delhi,Dwarka,Standard,Apartment,5,6,3,2342,1888,0,15,Ground,West,Fully Furnished,3,2,5.3,0,0,0,0,3242,11.9,0.1,1,3,Resale,171.29,Low
PROP-003545,Hyderabad,Madhapur,Standard,Penthouse,4,5,1,2041,1747,4,10,Low (1-4),East,Fully Furnished,16,5,6.4,1,1,1,1,6243,14.2,0.9,4,2,New,171.18,Low
PROP-003546,Delhi,Dwarka,Standard,Apartment,3,4,0,1367,1115,4,5,Low (1-4),South-West,Semi-Furnished,4,1,5.4,0,0,0,1,3279,15.1,0.6,0,1,Resale,124.9,Low
PROP-003547,Hyderabad,Banjara Hills,Premium,Apartment,4,4,1,1853,1574,5,6,Mid (5-9),North-East,Semi-Furnished,6,3,6.3,1,1,0,1,6740,5.6,0.1,5,1,Resale,280.56,High
PROP-003548,Hyderabad,Madhapur,Standard,Villa,5,5,2,2554,2216,2,10,Low (1-4),South-East,Semi-Furnished,2,1,8.3,1,0,1,1,4954,11.2,8.0,2,1,New,309.93,High
PROP-003549,Hyderabad,Kondapur,Standard,Apartment,3,2,1,1452,1273,0,14,Ground,East,Unfurnished,2,0,4.5,0,0,0,0,3646,10.5,4.9,2,0,New,122.45,Low
PROP-003550,Hyderabad,Jubilee Hills,Premium,Independent House,2,3,3,1318,1126,28,34,Top (20+),North-West,Semi-Furnished,3,0,6.8,0,1,1,1,5357,5.4,0.5,0,1,Resale,233.1,High
PROP-003551,Delhi,Gurgaon DLF,Premium,Studio,1,1,0,573,466,34,35,Top (20+),North,Unfurnished,3,2,7.0,1,1,0,1,5883,12.8,0.8,7,3,New,100.94,Low
PROP-003552,Mumbai,Powai,Standard,Apartment,2,1,2,938,815,34,43,Top (20+),North-East,Unfurnished,7,3,4.9,0,0,0,1,2771,12.4,7.1,5,4,Resale,82.54,Low
PROP-003553,Mumbai,Navi Mumbai,Affordable,Independent House,5,5,2,2367,1977,27,36,Top (20+),North-West,Unfurnished,12,5,6.4,0,0,1,1,3534,26.6,0.5,3,1,New,76.49,Low
PROP-003554,Bangalore,Indiranagar,Premium,Villa,3,4,1,1887,1611,14,17,High (10-19),South,Fully Furnished,10,4,8.4,1,1,1,1,6288,10.8,8.0,3,3,Resale,295.62,High
PROP-003555,Bangalore,HSR Layout,Standard,Apartment,2,2,0,951,833,9,16,Mid (5-9),South-West,Fully Furnished,13,1,4.3,0,1,0,1,5025,11.7,1.6,3,2,Resale,74.6,Low
PROP-003556,Bangalore,HSR Layout,Standard,Independent House,3,4,3,1611,1414,5,12,Mid (5-9),West,Semi-Furnished,15,1,8.1,1,0,1,1,4305,10.9,1.6,2,4,Resale,175.91,Low
PROP-003557,Mumbai,Powai,Standard,Apartment,3,4,2,1497,1287,0,19,Ground,East,Unfurnished,29,0,6.4,0,0,0,0,1773,10.3,0.5,2,1,New,98.02,Low
PROP-003558,Delhi,Gurgaon DLF,Premium,Villa,4,5,4,2072,1693,11,14,High (10-19),South,Unfurnished,12,4,8.6,1,1,1,1,6526,4.2,3.0,2,0,Resale,332.97,High
PROP-003559,Bangalore,Whitefield,Standard,Apartment,2,2,0,992,795,2,11,Low (1-4),South,Semi-Furnished,0,4,6.4,0,0,1,1,2228,18.4,2.6,2,3,New,100.24,Low
PROP-003560,Delhi,South Delhi,Premium,Villa,3,3,1,1930,1592,19,25,High (10-19),South,Semi-Furnished,2,1,10.0,1,1,1,1,6091,5.2,3.2,1,2,New,299.83,High
PROP-003561,Hyderabad,Kondapur,Standard,Apartment,3,3,2,1197,991,14,20,High (10-19),West,Fully Furnished,1,0,5.3,0,0,1,1,3185,16.4,0.7,0,0,Resale,106.26,Low
PROP-003562,Mumbai,Bandra,Premium,Studio,1,1,1,603,511,19,25,High (10-19),West,Unfurnished,6,2,5.5,1,1,1,1,5719,6.0,0.9,3,4,Resale,94.37,Low
PROP-003563,Mumbai,Andheri,Standard,Apartment,4,4,4,1660,1402,4,8,Low (1-4),West,Semi-Furnished,5,2,7.2,0,0,0,1,1858,11.9,1.7,1,1,Resale,110.91,Low
PROP-003564,Bangalore,Whitefield,Standard,Villa,4,5,1,2224,1809,9,13,Mid (5-9),South-East,Fully Furnished,3,3,8.1,0,1,1,1,5165,11.6,2.5,3,3,Resale,193.34,High
PROP-003565,Delhi,Dwarka,Standard,Villa,4,5,2,2094,1812,15,24,High (10-19),North,Unfurnished,7,3,6.5,1,1,1,1,6972,11.5,0.5,2,1,Resale,164.62,Low
PROP-003566,Mumbai,Navi Mumbai,Affordable,Independent House,3,3,1,1899,1586,0,7,Ground,South,Semi-Furnished,4,1,3.8,1,0,0,0,4779,22.4,2.8,2,3,Resale,71.66,Low
PROP-003567,Delhi,Gurgaon DLF,Premium,Independent House,3,4,0,1713,1482,7,11,Mid (5-9),South-East,Unfurnished,11,3,7.2,0,0,0,1,2609,7.7,0.8,3,2,Resale,279.34,High
PROP-003568,Hyderabad,Gachibowli,Standard,Independent House,5,5,3,2630,2287,4,10,Low (1-4),North,Unfurnished,11,1,7.0,0,0,1,1,3420,11.3,0.3,3,2,New,252.45,High
PROP-003569,Delhi,Gurgaon DLF,Premium,Studio,1,1,3,455,388,12,17,High (10-19),South,Fully Furnished,2,2,4.4,1,1,1,1,5447,6.7,3.2,5,5,Resale,81.32,Low
PROP-003570,Bangalore,Whitefield,Standard,Penthouse,4,4,3,2177,1914,9,16,Mid (5-9),East,Semi-Furnished,4,5,7.0,1,0,1,1,6477,12.1,0.8,3,0,Resale,250.73,High
PROP-003571,Delhi,Noida Extension,Affordable,Apartment,2,3,2,769,636,6,7,Mid (5-9),South-East,Semi-Furnished,6,3,5.7,0,0,0,1,1729,22.1,1.2,0,3,Resale,54.23,Low
PROP-003572,Hyderabad,Banjara Hills,Premium,Villa,4,4,0,2234,1887,0,9,Ground,North-East,Semi-Furnished,1,2,7.0,1,1,1,0,6847,4.2,1.2,3,4,Resale,289.4,High
PROP-003573,Delhi,Noida Extension,Affordable,Studio,1,2,1,426,348,3,4,Low (1-4),West,Fully Furnished,9,0,5.9,0,0,0,1,2243,23.7,1.8,2,2,Resale,21.22,Low
PROP-003574,Hyderabad,Gachibowli,Standard,Row House,3,2,1,1446,1173,14,22,High (10-19),South-West,Unfurnished,13,4,0.5,0,0,1,1,1739,11.0,3.4,3,3,Resale,155.18,Low
PROP-003575,Bangalore,Whitefield,Standard,Penthouse,3,4,1,1854,1581,9,10,Mid (5-9),West,Unfurnished,8,5,6.5,1,0,1,1,4784,11.1,1.7,2,4,Resale,157.7,Low
PROP-003576,Mumbai,Bandra,Premium,Apartment,5,6,3,2220,1802,2,7,Low (1-4),South-West,Fully Furnished,17,3,5.9,1,1,1,1,7090,5.0,0.1,5,4,Resale,341.95,High
PROP-003577,Mumbai,Bandra,Premium,Apartment,3,2,0,1420,1224,0,8,Ground,North,Fully Furnished,0,2,5.0,1,1,1,0,5887,4.5,1.1,3,1,Resale,264.91,High
PROP-003578,Delhi,Dwarka,Standard,Villa,4,3,0,2165,1889,8,11,Mid (5-9),East,Fully Furnished,6,3,7.2,1,0,0,1,4441,26.5,7.0,2,1,Resale,112.61,Low
PROP-003579,Delhi,Noida Extension,Affordable,Independent House,4,3,3,2293,1942,1,2,Low (1-4),South-East,Semi-Furnished,3,4,8.7,0,0,1,0,3125,22.1,4.0,2,1,New,135.1,Low
PROP-003580,Mumbai,Bandra,Premium,Villa,4,4,2,2100,1774,7,10,Mid (5-9),South,Unfurnished,3,3,7.7,1,0,1,1,4441,5.8,2.8,3,5,Resale,276.05,High
PROP-003581,Hyderabad,Madhapur,Standard,Villa,4,5,2,2037,1706,0,4,Ground,South,Fully Furnished,4,5,8.3,1,0,1,0,4111,16.0,0.1,4,0,Resale,201.67,High
PROP-003582,Hyderabad,Banjara Hills,Premium,Studio,1,2,0,331,290,21,28,Top (20+),East,Semi-Furnished,9,1,6.3,1,0,1,1,3926,10.4,0.7,3,2,Resale,47.34,Low
PROP-003583,Mumbai,Powai,Standard,Apartment,4,4,0,1766,1545,5,11,Mid (5-9),South-West,Unfurnished,12,2,6.6,0,1,1,1,4639,15.8,2.6,3,0,Resale,152.45,Low
PROP-003584,Bangalore,Whitefield,Standard,Penthouse,5,6,3,2564,2240,11,13,High (10-19),South,Semi-Furnished,30,3,7.1,1,0,1,1,4947,11.6,0.1,2,1,Resale,293.73,High
PROP-003585,Mumbai,Powai,Standard,Villa,4,4,2,2144,1885,2,10,Low (1-4),South-West,Unfurnished,16,1,7.7,1,0,1,1,5315,18.6,0.4,4,2,Resale,159.26,Low
PROP-003586,Delhi,Gurgaon DLF,Premium,Apartment,3,3,2,1342,1162,0,17,Ground,North-East,Unfurnished,6,0,7.4,1,1,1,0,6510,4.5,1.2,1,2,Resale,147.45,Low
PROP-003587,Bangalore,HSR Layout,Standard,Villa,5,5,2,2502,2046,16,17,High (10-19),West,Unfurnished,0,0,6.5,1,1,1,1,6695,20.2,1.2,0,2,Resale,250.99,High
PROP-003588,Mumbai,Andheri,Standard,Studio,1,1,1,395,337,25,30,Top (20+),North,Unfurnished,2,0,5.3,0,0,0,1,2606,11.8,1.4,3,3,Resale,39.3,Low
PROP-003589,Bangalore,Whitefield,Standard,Apartment,2,3,0,895,773,5,9,Mid (5-9),West,Unfurnished,1,1,4.2,0,0,1,1,2680,16.8,1.9,1,0,Resale,74.79,Low
PROP-003590,Hyderabad,Jubilee Hills,Premium,Apartment,2,2,2,876,709,1,2,Low (1-4),East,Unfurnished,1,1,4.9,0,1,1,0,4025,4.2,0.9,10,3,Resale,84.7,Low
PROP-003591,Hyderabad,Jubilee Hills,Premium,Row House,5,6,1,2501,2010,15,18,High (10-19),South-East,Unfurnished,1,5,4.2,0,0,1,1,3692,13.0,1.8,5,4,Resale,309.33,High
PROP-003592,Bangalore,Electronic City,Standard,Apartment,3,3,1,1384,1207,23,32,Top (20+),West,Unfurnished,1,2,5.1,0,0,1,1,3358,12.8,5.2,3,1,Resale,128.13,Low
PROP-003593,Mumbai,Navi Mumbai,Affordable,Independent House,4,4,1,2205,1872,30,37,Top (20+),South-West,Unfurnished,14,0,3.7,1,1,1,1,7359,18.2,0.5,2,1,Resale,114.04,Low
PROP-003594,Bangalore,Koramangala,Premium,Independent House,5,4,2,2652,2166,6,9,Mid (5-9),North,Unfurnished,4,1,6.1,1,1,1,1,7095,4.8,3.3,4,1,Resale,345.91,High
PROP-003595,Hyderabad,Kondapur,Standard,Villa,5,6,1,2637,2220,19,26,High (10-19),South-West,Semi-Furnished,8,2,7.3,0,1,0,1,5629,10.6,0.9,1,2,Resale,168.81,Low
PROP-003596,Hyderabad,Jubilee Hills,Premium,Independent House,3,4,4,1830,1572,16,20,High (10-19),East,Semi-Furnished,11,1,5.9,0,0,1,1,3714,8.1,4.5,2,3,Resale,315.65,High
PROP-003597,Delhi,Gurgaon DLF,Premium,Apartment,2,2,2,727,630,7,16,Mid (5-9),West,Unfurnished,24,0,7.0,1,1,1,1,6035,4.4,0.6,3,2,Resale,116.26,Low
PROP-003598,Hyderabad,Madhapur,Standard,Independent House,4,4,4,2319,1861,8,9,Mid (5-9),South-East,Unfurnished,14,1,5.7,0,0,1,1,3887,10.2,1.6,2,2,Resale,180.93,Low
PROP-003599,Hyderabad,Banjara Hills,Premium,Apartment,2,2,0,838,728,7,10,Mid (5-9),North-East,Fully Furnished,10,2,7.9,0,0,1,1,1922,7.9,2.5,4,6,Resale,106.28,Low
